0,36.75,5.125,1,9,3,5.0,1,0,0.0,1,1,0.0,4001.0
1,31.0,2.085,1,7,3,0.085,0,0,0.0,0,1,300.0,1.0
0,25.17,2.875,1,13,7,0.875,1,0,0.0,0,1,360.0,1.0
1,27.42,12.5,1,5,4,0.25,0,0,0.0,1,1,720.0,1.0
1,31.57,4.0,1,13,3,5.0,1,1,3.0,1,1,290.0,2280.0
1,34.08,6.5,1,5,3,0.125,1,0,0.0,1,1,443.0,1.0
1,22.08,2.335,1,3,3,0.75,0,0,0.0,0,1,180.0,1.0
1,31.08,3.085,1,7,3,2.5,0,1,2.0,1,1,160.0,42.0
1,31.57,0.5,1,7,4,0.835,1,0,0.0,1,0,320.0,1.0
1,16.0,3.125,1,8,3,0.085,0,1,1.0,0,1,0.0,7.0
1,27.25,1.665,1,12,7,5.085,1,1,9.0,0,1,399.0,828.0
1,25.17,3.0,1,7,3,1.25,0,1,1.0,0,1,0.0,23.0
1,67.75,5.5,1,9,8,13.0,1,1,1.0,1,1,0.0,1.0
0,18.83,9.5,1,8,3,1.625,1,1,6.0,1,1,40.0,601.0
0,27.25,0.29,1,6,7,0.125,0,1,1.0,1,1,272.0,109.0
0,19.58,0.665,0,7,3,1.0,0,1,1.0,0,1,2000.0,3.0
1,30.75,1.585,1,1,3,0.585,0,0,0.0,1,0,0.0,1.0
0,50.25,0.835,1,5,3,0.5,0,0,0.0,1,1,240.0,118.0
1,31.08,1.5,0,8,3,0.04,0,0,0.0,0,0,160.0,1.0
1,51.58,15.0,1,7,3,8.5,1,1,9.0,0,1,0.0,1.0
0,36.58,0.29,1,0,0,0.0,0,1,10.0,0,1,200.0,19.0
1,33.58,2.75,1,6,3,4.25,1,1,6.0,0,1,204.0,1.0
0,20.83,3.0,1,5,3,0.04,1,0,0.0,0,1,100.0,1.0
1,36.17,18.125,1,8,3,0.085,0,0,0.0,0,1,320.0,3553.0
1,50.75,0.585,1,0,0,0.0,0,0,0.0,0,1,145.0,1.0
0,23.58,0.83,1,10,3,0.415,0,1,1.0,1,1,200.0,12.0
1,35.17,4.5,1,13,7,5.75,0,0,0.0,1,0,711.0,1.0
0,58.42,21.0,1,2,4,10.0,1,1,13.0,0,1,0.0,6701.0
1,28.25,0.875,1,6,3,0.96,1,1,3.0,1,1,396.0,1.0
1,31.57,0.625,1,3,3,0.25,0,0,0.0,0,1,380.0,2011.0
0,31.75,3.0,0,4,2,0.0,0,0,0.0,0,1,160.0,21.0
1,19.42,6.5,1,8,7,1.46,1,1,7.0,0,1,80.0,2955.0
1,39.08,6.0,1,6,3,1.29,1,1,5.0,1,1,108.0,1098.0
1,17.08,3.29,1,2,3,0.335,0,0,0.0,1,1,140.0,3.0
1,44.83,7.0,0,7,3,1.625,0,0,0.0,0,1,160.0,3.0
1,16.25,0.0,0,5,3,0.25,0,0,0.0,0,1,60.0,1.0
0,41.17,6.5,1,10,3,0.5,1,1,3.0,1,1,145.0,1.0
1,28.92,15.0,1,7,7,5.335,1,1,11.0,0,1,0.0,2284.0
0,26.17,2.0,1,4,2,0.0,0,0,0.0,1,1,276.0,2.0
1,38.58,3.335,1,8,3,4.0,1,1,14.0,0,1,383.0,1345.0
1,25.17,6.0,1,7,3,1.0,1,1,3.0,0,1,0.0,1.0
0,28.17,0.375,1,10,3,0.585,1,1,4.0,0,1,80.0,1.0
1,73.42,17.75,1,0,0,0.0,1,0,0.0,1,1,0.0,1.0
1,22.5,11.5,0,6,3,1.5,0,0,0.0,1,1,0.0,4001.0
0,27.17,1.25,1,0,0,0.0,0,1,1.0,0,1,92.0,301.0
0,19.17,8.585,1,12,7,0.75,1,1,7.0,0,1,96.0,1.0
0,25.58,0.0,1,7,3,0.0,0,0,0.0,0,2,184.0,1.0
1,31.57,0.04,0,1,3,4.25,0,0,0.0,1,1,460.0,1.0
0,22.5,8.5,1,10,3,1.75,1,1,10.0,0,1,80.0,991.0
0,22.92,1.25,1,10,3,0.25,0,0,0.0,1,1,120.0,810.0
1,23.25,12.625,1,7,3,0.125,0,1,2.0,0,1,0.0,5553.0
0,29.5,1.085,0,13,3,1.0,0,0,0.0,0,1,280.0,14.0
0,32.0,6.0,1,1,3,1.25,0,0,0.0,0,1,272.0,1.0
1,27.0,1.5,0,8,3,0.375,1,0,0.0,1,1,260.0,1066.0
1,19.33,10.915,1,7,4,0.585,0,1,2.0,1,1,200.0,8.0
1,35.75,2.415,1,8,3,0.125,0,1,2.0,0,1,220.0,2.0
1,18.83,0.0,1,10,3,0.665,0,0,0.0,0,1,160.0,2.0
0,28.75,3.75,1,7,3,1.085,1,1,1.0,1,1,371.0,1.0
1,34.42,4.25,1,2,4,3.25,1,1,2.0,0,1,274.0,611.0
0,33.25,3.0,0,5,3,2.0,0,0,0.0,0,1,180.0,1.0
1,53.92,9.625,1,9,3,8.665,1,1,5.0,0,1,0.0,1.0
1,25.25,1.0,1,5,3,0.5,0,0,0.0,0,1,200.0,1.0
1,32.42,2.165,0,3,0,0.0,0,0,0.0,0,1,120.0,1.0
0,21.08,5.0,0,0,0,0.0,0,0,0.0,0,1,0.0,1.0
0,56.5,16.0,1,4,0,0.0,1,1,15.0,0,1,0.0,248.0
1,32.25,0.165,0,7,7,3.25,1,1,1.0,1,1,432.0,8001.0
0,25.25,13.5,0,0,0,2.0,0,1,1.0,1,1,200.0,2.0
1,42.83,4.625,1,10,3,4.58,1,0,0.0,0,0,0.0,1.0
1,26.67,1.75,0,7,3,1.0,1,1,5.0,1,1,160.0,5778.0
1,57.83,7.04,1,6,3,14.0,1,1,6.0,1,1,360.0,1333.0
1,55.92,11.5,1,0,0,5.0,1,1,5.0,0,1,0.0,8852.0
1,51.33,10.0,1,2,4,0.0,1,1,11.0,0,1,0.0,1250.0
1,39.83,0.5,1,6,3,0.25,1,0,0.0,0,0,288.0,1.0
1,27.58,2.04,0,5,3,2.0,1,1,3.0,1,1,370.0,561.0
1,30.17,6.5,1,12,3,3.125,1,1,8.0,0,1,330.0,1201.0
1,51.83,2.04,0,0,0,1.5,0,0,0.0,0,1,120.0,2.0
0,25.0,11.0,0,5,3,4.5,1,0,0.0,0,1,120.0,1.0
1,29.67,0.75,0,7,3,0.04,0,0,0.0,0,1,240.0,1.0
0,33.67,0.375,1,12,3,0.375,0,0,0.0,0,1,300.0,45.0
1,25.75,0.75,1,7,4,0.25,1,0,0.0,0,1,349.0,24.0
0,28.67,1.04,1,7,3,2.5,1,1,5.0,1,1,300.0,1431.0
0,18.08,0.375,2,12,0,10.0,0,0,0.0,1,0,300.0,1.0
1,20.42,7.0,1,7,3,1.625,1,1,3.0,0,1,200.0,1392.0
1,17.5,22.0,2,0,6,0.0,0,0,0.0,1,2,450.0,100001.0
1,18.08,6.75,0,6,3,0.04,0,0,0.0,0,1,140.0,1.0
1,47.67,2.5,1,6,4,2.5,1,1,12.0,1,1,410.0,2511.0
1,57.42,8.5,1,9,7,7.0,1,1,3.0,0,1,0.0,1.0
1,13.75,4.0,0,8,3,1.75,1,1,2.0,1,1,120.0,1001.0
1,19.33,9.5,1,10,3,1.0,1,0,0.0,1,1,60.0,401.0
0,21.92,11.665,1,3,7,0.085,0,0,0.0,0,1,320.0,6.0
1,17.58,10.0,1,8,7,0.165,0,1,1.0,0,1,120.0,2.0
1,34.83,2.5,0,8,3,3.0,0,0,0.0,0,0,200.0,1.0
1,29.17,3.5,1,8,3,3.5,1,1,3.0,1,1,329.0,1.0
1,21.42,0.75,0,11,6,0.75,0,0,0.0,1,1,132.0,3.0
1,18.17,10.25,1,7,7,1.085,0,0,0.0,0,1,320.0,14.0
1,28.0,3.0,1,8,3,0.75,0,0,0.0,1,1,300.0,68.0
0,45.83,10.5,1,10,3,5.0,1,1,7.0,1,1,0.0,1.0
1,22.75,11.5,1,2,3,0.415,0,0,0.0,0,1,0.0,1.0
0,31.57,3.5,1,1,3,3.0,1,0,0.0,1,1,300.0,1.0
0,20.42,7.5,1,3,3,1.5,1,1,1.0,0,1,160.0,235.0
0,21.25,2.335,1,2,4,0.5,1,1,4.0,0,0,80.0,1.0
1,26.67,4.25,1,12,3,4.29,1,1,1.0,1,1,120.0,1.0
0,27.33,1.665,1,0,0,0.0,0,0,0.0,0,1,340.0,2.0
1,42.08,1.04,1,8,3,5.0,1,1,6.0,1,1,500.0,10001.0
0,18.25,10.0,1,8,3,1.0,0,1,1.0,0,1,120.0,2.0
0,28.5,1.0,1,10,3,1.0,1,1,2.0,1,1,167.0,501.0
0,21.5,6.0,1,5,3,2.5,1,1,3.0,0,1,80.0,919.0
1,21.83,11.0,1,13,3,0.29,1,1,6.0,0,1,121.0,1.0
1,21.92,0.5,1,7,3,0.125,0,0,0.0,0,1,360.0,1.0
1,32.67,9.0,0,8,7,5.25,1,0,0.0,1,1,154.0,1.0
0,45.33,1.0,1,10,3,0.125,0,0,0.0,1,1,263.0,1.0
0,23.58,0.585,0,0,0,0.125,0,0,0.0,0,1,120.0,88.0
0,17.92,0.54,1,7,3,1.75,0,1,1.0,1,1,80.0,6.0
1,33.0,2.5,0,8,3,7.0,0,0,0.0,1,1,280.0,1.0
0,22.67,0.335,1,10,3,0.75,0,0,0.0,0,0,160.0,1.0
1,34.67,1.08,1,6,3,1.165,0,0,0.0,0,0,28.0,1.0
1,29.67,1.415,1,8,7,0.75,1,1,1.0,0,1,240.0,101.0
1,31.83,2.5,1,5,3,7.5,1,0,0.0,1,1,523.0,1.0
0,20.67,1.835,1,10,3,2.085,1,1,5.0,0,1,220.0,2504.0
1,33.75,2.75,1,2,4,0.0,0,0,0.0,0,1,180.0,1.0
1,22.08,0.83,1,7,7,2.165,0,0,0.0,1,1,128.0,1.0
0,35.42,12.0,1,10,7,14.0,1,1,8.0,0,1,0.0,6591.0
1,31.92,4.46,1,12,7,6.04,1,1,3.0,0,1,311.0,301.0
0,22.67,0.79,1,2,3,0.085,0,0,0.0,0,1,144.0,1.0
1,26.67,14.585,1,2,4,0.0,0,0,0.0,1,1,178.0,1.0
1,44.0,2.0,1,6,3,1.75,1,1,2.0,1,1,0.0,16.0
1,30.17,1.085,0,7,3,0.04,0,0,0.0,0,1,170.0,180.0
1,37.75,7.0,1,10,7,11.5,1,1,7.0,1,1,300.0,6.0
1,17.08,0.085,0,7,3,0.04,0,0,0.0,0,1,140.0,723.0
1,49.17,2.29,1,0,0,0.29,0,0,0.0,0,1,200.0,4.0
1,22.92,0.17,1,6,3,0.085,0,0,0.0,0,0,0.0,1.0
0,34.83,1.25,0,2,7,0.5,0,0,0.0,1,1,160.0,1.0
1,44.25,11.0,0,1,3,1.5,1,0,0.0,0,0,0.0,1.0
1,59.5,2.75,1,8,3,1.75,1,1,5.0,1,1,60.0,59.0
1,25.5,0.375,1,6,3,0.25,1,1,3.0,0,1,260.0,15109.0
0,41.58,1.04,1,5,3,0.665,0,0,0.0,0,1,240.0,238.0
1,49.58,19.0,1,0,0,0.0,1,1,1.0,0,1,94.0,1.0
0,33.92,1.585,0,0,0,0.0,1,0,0.0,0,1,320.0,1.0
1,19.17,4.0,0,2,3,1.0,0,0,0.0,1,1,360.0,1001.0
0,24.5,2.415,0,7,3,0.0,0,0,0.0,0,1,120.0,1.0
1,23.33,1.5,1,7,7,1.415,1,0,0.0,0,1,422.0,201.0
1,69.17,9.0,1,0,0,4.0,0,1,1.0,0,1,70.0,7.0
1,47.67,0.29,1,7,4,15.0,1,1,20.0,0,1,0.0,15001.0
0,33.25,2.5,0,7,3,2.5,0,0,0.0,1,1,0.0,3.0
1,43.25,3.0,1,10,7,6.0,1,1,11.0,0,1,80.0,1.0
1,23.0,0.625,0,5,3,0.125,1,0,0.0,0,1,180.0,2.0
1,34.75,2.5,1,12,4,0.5,0,0,0.0,0,1,348.0,1.0
1,56.58,18.5,1,1,4,15.0,1,1,17.0,1,1,0.0,1.0
0,44.17,6.665,1,10,3,7.375,1,1,3.0,1,1,0.0,1.0
0,44.33,0.0,1,7,3,2.5,1,0,0.0,0,1,0.0,1.0
1,34.25,1.75,1,8,4,0.25,1,0,0.0,1,1,163.0,1.0
0,45.0,4.585,1,3,7,1.0,0,0,0.0,1,0,240.0,1.0
1,30.58,2.71,0,6,3,0.125,0,0,0.0,1,0,80.0,1.0
1,27.67,0.75,1,10,7,0.165,0,0,0.0,1,1,220.0,252.0
1,19.42,7.25,1,6,3,0.04,0,1,1.0,0,1,100.0,2.0
0,41.33,1.0,1,2,4,2.25,1,0,0.0,1,1,0.0,301.0
0,23.5,1.5,1,8,3,0.875,0,0,0.0,1,1,160.0,1.0
1,31.67,0.83,1,13,3,1.335,1,1,8.0,1,1,303.0,3291.0
0,17.83,11.0,1,13,7,1.0,1,1,11.0,0,1,0.0,3001.0
0,33.17,2.25,0,12,3,3.5,0,0,0.0,1,1,200.0,142.0
0,52.5,7.0,1,5,7,3.0,0,0,0.0,0,1,0.0,1.0
0,25.42,1.125,1,10,3,1.29,1,1,2.0,0,1,200.0,1.0
1,40.58,1.5,1,2,4,0.0,0,0,0.0,0,0,300.0,1.0
1,23.92,0.585,0,12,7,0.125,0,0,0.0,0,1,240.0,2.0
1,56.0,12.5,1,3,7,8.0,1,0,0.0,1,1,24.0,2029.0
0,28.5,3.04,0,13,7,2.54,1,1,1.0,0,1,70.0,1.0
1,32.08,4.0,1,6,3,2.5,1,0,0.0,1,1,360.0,1.0
1,21.17,0.875,0,7,7,0.25,0,0,0.0,0,1,280.0,205.0
1,34.17,9.17,1,7,3,4.5,1,1,12.0,1,1,0.0,222.0
1,43.25,25.21,1,10,7,0.21,1,1,1.0,0,1,760.0,91.0
0,38.25,6.0,1,3,3,1.0,1,0,0.0,1,1,0.0,1.0
1,37.42,2.04,1,8,3,0.04,1,0,0.0,1,1,400.0,5801.0
1,29.83,2.04,0,13,7,0.04,0,0,0.0,0,1,128.0,2.0
1,37.33,2.665,1,12,3,0.165,0,0,0.0,1,1,0.0,502.0
1,31.33,19.5,1,7,3,7.0,1,1,16.0,0,1,0.0,5001.0
1,36.08,2.54,1,0,0,0.0,0,0,0.0,0,1,0.0,1001.0
1,20.5,2.415,1,7,3,2.0,1,1,11.0,1,1,200.0,3001.0
1,47.17,5.835,1,8,3,5.5,0,0,0.0,0,1,465.0,151.0
1,22.0,7.835,0,2,4,0.165,0,0,0.0,1,1,184.0,1.0
1,20.5,10.0,0,7,3,2.5,1,0,0.0,0,0,40.0,1.0
1,34.92,2.5,1,8,3,0.0,1,0,0.0,1,1,239.0,201.0
1,24.08,0.875,1,6,3,0.085,0,1,4.0,0,1,254.0,1951.0
1,37.33,6.5,1,6,7,4.25,1,1,12.0,1,1,93.0,1.0
0,20.75,9.54,1,2,3,0.04,0,0,0.0,0,1,200.0,1001.0
1,36.67,3.25,1,10,7,9.0,1,0,0.0,1,1,102.0,640.0
1,22.58,10.04,1,13,3,0.04,1,1,9.0,0,1,60.0,397.0
0,26.92,13.5,1,10,7,5.0,1,1,2.0,0,1,0.0,5001.0
0,46.67,0.46,1,12,7,0.415,1,1,11.0,1,1,440.0,7.0
0,52.17,0.0,0,0,0,0.0,0,0,0.0,0,1,0.0,1.0
1,39.17,2.5,0,2,7,10.0,0,0,0.0,1,0,200.0,1.0
1,39.17,1.625,1,7,3,1.5,1,1,10.0,0,1,186.0,4701.0
0,27.67,2.04,1,8,3,0.25,0,0,0.0,1,1,180.0,51.0
1,19.17,9.5,1,8,3,1.5,1,0,0.0,0,1,120.0,2207.0
1,39.5,4.25,1,7,4,6.5,1,1,16.0,0,1,117.0,1211.0
1,36.42,0.75,0,1,3,0.585,0,0,0.0,0,1,240.0,4.0
1,26.17,0.25,1,2,4,0.0,1,0,0.0,1,1,0.0,1.0
1,39.42,1.71,0,6,3,0.165,0,0,0.0,0,0,400.0,1.0
1,41.92,0.42,1,7,7,0.21,1,1,6.0,0,1,220.0,949.0
1,21.33,7.5,1,5,3,1.415,1,1,1.0,0,1,80.0,9801.0
0,20.08,1.25,1,7,3,0.0,0,0,0.0,0,1,0.0,1.0
0,27.58,3.0,1,6,3,2.79,0,1,1.0,1,1,280.0,11.0
1,21.58,0.79,0,12,3,0.665,0,0,0.0,0,1,160.0,1.0
1,28.25,5.125,1,13,3,4.75,1,1,2.0,0,1,420.0,8.0
1,26.92,2.25,1,2,4,0.5,0,0,0.0,1,1,640.0,4001.0
0,18.42,9.25,1,10,3,1.21,1,1,4.0,0,1,60.0,541.0
0,23.25,5.875,1,10,3,3.17,1,1,10.0,0,1,120.0,246.0
1,23.58,1.79,1,7,3,0.54,0,0,0.0,1,1,136.0,2.0
1,28.33,5.0,1,8,3,11.0,1,0,0.0,1,1,70.0,1.0
1,25.67,2.21,0,5,3,4.0,1,0,0.0,0,1,188.0,1.0
0,28.58,1.665,1,10,3,2.415,1,0,0.0,1,1,440.0,1.0
1,22.92,3.165,0,7,3,0.165,0,0,0.0,0,1,160.0,1059.0
0,24.5,1.04,0,0,0,0.5,1,1,3.0,0,1,180.0,148.0
1,24.75,0.54,1,6,3,1.0,0,0,0.0,1,1,120.0,2.0
1,32.0,1.75,0,9,7,0.04,1,0,0.0,1,1,393.0,1.0
1,48.08,3.75,1,2,4,1.0,0,0,0.0,0,1,100.0,3.0
0,28.42,3.5,1,8,3,0.835,1,0,0.0,0,0,280.0,1.0
1,25.42,0.54,1,8,3,0.165,0,1,1.0,0,1,272.0,445.0
1,18.58,10.29,1,0,0,0.415,0,0,0.0,0,1,80.0,1.0
1,21.67,1.165,0,3,3,2.5,1,1,1.0,0,1,180.0,21.0
1,24.58,1.25,1,7,3,0.25,0,0,0.0,0,1,110.0,1.0
1,16.33,4.085,1,2,7,0.415,0,0,0.0,1,1,120.0,1.0
1,26.75,2.0,1,1,3,0.75,0,0,0.0,1,1,80.0,1.0
1,48.17,3.5,1,5,3,3.5,1,0,0.0,0,0,230.0,1.0
1,23.5,2.75,1,0,0,4.5,0,0,0.0,0,1,160.0,26.0
0,41.0,2.04,0,10,7,0.125,1,1,23.0,1,1,455.0,1237.0
1,35.17,25.125,1,13,7,1.625,1,1,1.0,1,1,515.0,501.0
1,23.75,12.0,1,7,3,2.085,0,0,0.0,0,0,80.0,1.0
1,18.67,5.0,1,10,3,0.375,1,1,2.0,0,1,0.0,39.0
1,30.33,0.5,1,1,7,0.085,0,0,0.0,1,0,252.0,1.0
0,19.75,0.75,1,7,3,0.795,1,1,5.0,1,1,140.0,6.0
1,26.17,0.835,1,12,3,1.165,0,0,0.0,0,1,100.0,1.0
1,28.75,1.5,0,7,3,1.5,1,0,0.0,1,1,0.0,226.0
1,28.67,9.335,1,10,7,5.665,1,1,6.0,0,1,381.0,169.0
1,26.0,1.0,1,10,3,1.75,1,0,0.0,1,1,280.0,1.0
1,23.5,3.165,0,3,3,0.415,0,1,1.0,1,1,280.0,81.0
1,26.33,13.0,1,9,1,0.0,0,0,0.0,1,1,140.0,1111.0
1,54.33,6.75,1,7,7,2.625,1,1,11.0,1,1,0.0,285.0
1,31.57,0.375,1,1,3,0.875,1,0,0.0,1,0,928.0,1.0
0,25.25,12.5,1,1,3,1.0,0,0,0.0,1,1,180.0,1063.0
1,33.17,3.165,0,13,3,3.165,1,1,3.0,1,1,380.0,1.0
1,39.5,1.625,1,7,3,1.5,0,0,0.0,0,1,0.0,317.0
0,17.67,0.0,0,4,0,0.0,0,0,0.0,0,1,86.0,1.0
1,23.92,0.665,1,7,3,0.165,0,0,0.0,0,1,100.0,1.0
1,26.67,2.71,0,12,3,5.25,1,1,1.0,0,1,211.0,1.0
0,22.5,0.415,1,2,3,0.335,0,0,0.0,1,0,144.0,1.0
1,39.92,0.54,0,5,3,0.5,1,1,3.0,0,1,200.0,1001.0
0,26.08,8.665,1,5,3,1.415,1,0,0.0,0,1,160.0,151.0
1,20.0,0.0,1,1,3,0.5,0,0,0.0,0,1,144.0,1.0
1,31.57,4.0,0,2,3,0.085,0,0,0.0,1,1,411.0,1.0
1,26.75,4.5,0,7,4,2.5,0,0,0.0,0,1,200.0,1211.0
0,24.92,1.25,1,0,0,0.0,1,0,0.0,0,1,80.0,1.0
0,32.25,1.5,1,7,3,0.25,0,0,0.0,1,1,372.0,123.0
1,17.67,4.46,1,7,3,0.25,0,0,0.0,0,0,80.0,1.0
0,37.75,5.5,1,10,3,0.125,1,0,0.0,1,1,228.0,1.0
1,22.67,2.54,0,7,7,2.585,1,0,0.0,0,1,0.0,1.0
0,17.92,10.21,1,0,0,0.0,0,0,0.0,0,1,0.0,51.0
1,24.42,12.335,1,10,7,1.585,1,0,0.0,1,1,120.0,1.0
0,25.75,0.5,1,7,7,0.875,1,0,0.0,1,1,491.0,1.0
1,26.17,12.5,0,3,7,1.25,0,0,0.0,1,1,0.0,18.0
0,22.75,6.165,1,5,3,0.165,0,0,0.0,0,1,220.0,1001.0
1,23.0,0.75,1,6,3,0.5,1,0,0.0,1,0,320.0,1.0
1,25.67,0.29,0,7,3,1.5,0,0,0.0,1,1,160.0,1.0
1,48.58,0.205,0,3,3,0.25,1,1,11.0,0,1,380.0,2733.0
1,21.17,0.0,1,7,3,0.5,0,0,0.0,1,0,0.0,1.0
1,35.25,16.5,0,7,3,4.0,1,0,0.0,0,1,80.0,1.0
0,22.92,11.585,1,12,3,0.04,1,0,0.0,0,1,80.0,1350.0
0,48.17,1.335,1,2,6,0.335,0,0,0.0,0,1,0.0,121.0
1,43.0,0.29,0,12,7,1.75,1,1,8.0,0,1,100.0,376.0
1,31.57,10.5,1,13,3,6.5,1,0,0.0,0,1,0.0,1.0
1,20.67,0.415,1,7,3,0.125,0,0,0.0,0,1,0.0,45.0
0,18.83,9.54,1,5,3,0.085,1,0,0.0,0,1,100.0,1.0
0,27.42,14.5,1,13,7,3.085,1,1,1.0,0,1,120.0,12.0
1,41.0,0.04,1,9,3,0.04,0,1,1.0,0,0,560.0,1.0
