-1.707,1.652,-1.012,-0.622,-0.293,0.279,-0.276,0.477,0.05,-0.2
-2.475,1.498,0.864,0.397,-1.17,-0.234,-0.388,0.825,0.16,0.057
-1.537,0.043,-1.125,-0.213,-0.378,1.265,0.33,0.87,0.293,-0.393
-2.906,1.102,-0.491,0.575,-0.386,0.771,-0.134,0.977,-0.54,-0.604
-2.385,1.241,0.272,-0.04,-0.692,0.16,-0.061,-0.189,0.744,0.088
-3.236,2.745,-0.806,-0.2,-0.386,0.358,0.889,0.516,-0.297,-1.075
-4.513,3.08,0.068,0.05,-0.484,0.341,-0.257,1.302,-0.517,-1.057
-2.287,1.809,-1.498,1.012,-1.053,1.06,-0.567,0.235,-0.091,-0.795
-2.764,1.111,0.727,1.54,-0.855,0.261,-1.11,0.227,0.42,0.991
-4.717,3.059,-0.682,0.532,-0.48,0.731,0.174,0.493,0.635,-0.473
-2.531,1.802,0.739,0.236,-1.169,-0.069,-0.349,0.903,0.123,-0.119
-4.174,3.54,-1.43,0.417,0.267,0.918,-0.118,-0.267,-0.162,-0.71
-3.312,-0.776,-0.504,1.39,0.86,1.257,0.222,0.314,-0.715,-0.765
-2.933,0.717,0.829,1.508,-0.517,0.069,-1.163,0.021,0.866,1.066
-2.919,3.48,-0.823,-0.751,-0.416,1.045,0.609,0.18,-1.172,0.123
-3.008,2.882,-0.9,0.214,-0.565,-0.197,0.449,0.305,0.413,-0.3
-3.74,1.832,-1.384,1.587,0.049,1.642,-0.516,0.707,-0.169,-0.522
-1.566,0.93,-0.181,-0.155,-0.164,-0.277,0.144,-0.047,-0.694,0.282
-3.958,4.132,-0.074,-0.19,-1.184,-0.11,-0.679,1.198,0.442,0.563
-3.053,0.716,-1.024,1.422,0.184,1.473,0.261,0.983,-0.431,-0.717
-2.306,1.086,-0.59,0.106,0.931,0.733,0.213,0.274,-0.684,-0.911
-4.066,0.398,-0.382,1.679,0.121,1.617,0.504,-0.315,-0.226,-0.873
-4.711,1.166,1.244,1.746,0.311,-0.305,-0.691,-0.137,-0.288,1.023
-1.79,0.793,-1.041,0.214,0.215,0.694,0.121,0.583,-0.403,-0.487
-3.239,3.083,-1.427,-0.202,-0.282,1.421,0.576,0.068,-0.914,0.147
-3.924,2.726,0.414,-0.155,-0.02,0.893,-0.188,0.552,-0.507,-0.617
-2.842,1.343,-0.713,0.003,0.126,0.411,0.538,-0.077,-0.995,0.092
-2.92,2.697,-0.116,0.451,-0.859,-0.035,-0.307,0.874,0.622,-0.301
-4.094,3.586,-0.845,-0.026,-0.538,0.964,0.666,0.647,-0.412,-0.477
-2.308,2.023,-0.203,1.493,-1.223,0.379,-0.481,1.403,-0.045,0.402
-2.415,2.517,-0.285,0.085,-0.902,0.283,0.302,0.247,-1.207,0.371
-2.729,2.104,-0.505,0.138,-0.533,0.455,0.148,-0.407,-1.059,0.625
-4.077,2.542,0.039,0.082,0.218,0.393,0.324,0.399,-0.658,-0.964
-5.058,2.236,1.381,1.885,-0.259,-0.483,-0.562,0.123,-0.063,0.663
-3.731,1.927,-0.705,0.453,-0.372,1.149,0.046,0.323,-0.627
-3.781,-0.011,0.102,1.115,1.036,0.651,0.615,-1.082,-1.272,0.05
-4.036,2.141,-0.355,-0.602,0.837,0.663,-0.013,0.507,-1.412,0.21
-2.263,3.344,-1.165,-0.625,-0.159,0.926,0.13,-0.33,-0.783,0.31
-3.0,1.524,-0.866,1.015,-0.4,0.861,0.174,0.938,-0.216
-4.477,0.246,1.087,1.108,0.682,1.057,0.424,-0.264,-1.195,-0.52
-4.283,2.829,0.296,0.086,-0.544,0.501,-0.317,0.995,-0.34,-1.113
-2.905,2.311,-0.658,0.022,-1.121,0.25,0.467,0.484,-0.157,-0.676
-3.224,0.487,0.822,1.324,0.753,0.352,-0.976,-0.562,-0.489,0.172
-3.735,2.096,-0.818,0.463,-0.221,1.144,0.023,0.224,-0.745
-4.065,2.876,-0.856,-0.221,-0.533,0.232,0.855,0.633,-1.452,0.272
-3.919,2.575,0.471,-0.064,-0.042,0.88,-0.128,0.612,-0.504,-0.539
-2.982,0.522,-0.1,0.362,-0.66,1.115,-0.305,0.859,0.637
-4.172,3.188,-0.375,1.028,-1.41,0.008,0.513,0.635,0.802,-0.28
-3.824,1.832,1.093,1.024,-1.09,0.56,-0.336,0.299,0.126,1.005
-2.377,-0.266,-1.371,1.09,0.24,1.843,0.107,0.702,-1.256,-0.62
-3.963,2.272,-0.534,0.977,0.329,0.514,-0.363,-0.425,-0.712,0.41
-3.834,3.749,-0.183,1.518,-1.585,-0.281,-0.334,1.191,0.425,-0.104
-1.657,0.056,-1.044,-0.32,-0.316,1.321,0.638,0.8,0.298,-0.159
-3.648,1.812,-1.378,1.578,0.065,1.577,-0.466,0.702,0.06,-0.836
-2.979,1.795,-0.87,1.427,-0.93,1.323,-0.212,1.286,-0.135
-4.782,3.325,-0.071,0.663,-0.913,1.012,-0.033,-0.103,0.483,-0.202
-4.52,2.231,-0.088,0.513,-0.528,1.246,0.198,0.242,0.161,0.769
-2.058,-0.61,-1.497,0.696,0.072,1.802,0.626,1.303,-0.192,-0.538
-3.986,2.325,0.102,1.633,-2.014,0.576,-0.344,1.003,0.566,-0.245
-2.176,1.952,-0.144,1.659,-1.128,0.28,-0.658,1.346,0.008,0.505
-3.133,1.983,-1.398,0.254,-0.667,0.532,0.389,-0.178,-0.584,0.844
-2.382,-0.294,-1.397,1.051,0.211,1.901,0.151,0.654,-1.286,-0.609
-1.814,0.923,-0.931,0.12,0.425,0.554,0.237,0.426,-0.184,-0.727
-2.54,2.925,-0.377,-0.745,-0.562,0.981,0.303,0.539,0.127,-0.959
-2.957,0.596,-0.756,0.89,0.58,0.836,0.543,0.036,-0.232,-0.579
-3.984,2.29,-0.103,-0.707,0.297,0.317,0.857,1.403,-1.253,-0.298
-2.026,2.433,-0.411,0.064,0.223,-0.027,-0.424,-0.009,-0.305,0.345
-2.368,1.727,-1.556,1.162,-0.819,0.941,-0.572,0.345,-0.279,-0.736
-2.695,1.119,-0.986,0.172,0.499,0.372,0.088,0.63,-0.721,-0.256
-3.369,1.784,-0.603,1.303,0.007,-0.044,-0.459,-0.012,-0.591,1.047
-2.968,2.149,0.13,0.676,-0.79,0.112,-0.507,0.762,0.625,-0.272
-4.473,0.373,0.858,0.919,0.778,1.272,0.653,-0.216,-0.891,-0.627
-2.453,-0.32,-1.368,1.04,0.174,1.985,0.158,0.59,-1.318,-0.587
-4.718,3.281,-0.203,0.651,-0.883,1.413,-0.663,0.583,0.237,-0.307
-3.894,2.91,-0.968,-0.671,-0.131,0.519,0.591,0.708,-1.515,0.121
-3.065,3.139,-0.461,-0.221,-0.759,-0.045,0.068,0.274,0.999,-0.331
-2.458,1.586,-0.359,0.376,-0.244,0.134,-0.163,0.298,0.444,-0.711
-4.544,3.046,1.028,-0.016,0.447,0.884,-0.094,0.885,-0.459,-1.099
-3.451,2.257,-0.845,0.432,0.486,0.266,-0.215,0.006,-1.082
-2.924,2.731,-1.138,0.066,0.1,0.683,0.162,-0.399,-0.882,0.827
-1.895,0.755,-1.388,0.638,-0.614,0.246,-0.033,0.693,-0.27,-0.346
-2.846,2.43,-0.78,-0.153,-0.905,0.24,0.746,0.14,-0.114,-0.746
-2.973,0.036,-1.273,1.519,0.195,1.98,0.131,0.832,-1.157,-0.547
-3.33,1.529,-0.552,2.023,-0.845,0.016,0.049,0.512,0.396,0.386
-3.268,-0.079,-0.693,0.763,1.043,1.194,0.892,-1.293,-1.033,0.199
-3.208,-0.608,-0.516,1.098,1.529,1.069,0.186,-0.947,-0.248,-0.059
-3.893,3.69,0.079,-0.151,-1.093,-0.518,0.198,1.583,-0.257,-0.169
-3.0,0.217,-0.855,0.803,-0.008,1.795,-0.01,1.07,-0.061,-1.046
-4.893,3.37,-0.464,0.538,-0.327,0.496,0.27,0.47,0.742,-0.141
-2.927,2.202,-0.532,-0.486,-0.519,0.585,0.813,-0.133,-0.475,-0.349
-3.05,1.6,-0.686,1.543,-1.149,-0.043,0.297,0.727,0.598,0.458
-3.482,1.127,0.899,1.993,-1.385,-0.05,-1.273,0.647,0.844,1.044
-3.478,1.703,-0.557,2.191,-1.043,0.339,-0.004,0.587,0.45,0.006
-1.823,-0.578,-1.624,0.52,0.052,1.711,0.535,1.318,-0.115,-0.505
-3.492,3.446,-1.734,0.705,-0.23,1.339,0.092,-0.698,-1.143,-0.05
-4.008,2.141,-0.18,1.041,0.688,0.712,-0.879,-0.201,-1.066,-0.549
-3.62,1.066,0.158,1.393,0.879,1.02,-0.09,0.087,-1.333,0.585
-2.382,1.984,-1.096,-0.103,0.369,0.204,-0.125,0.752,-0.136,-0.959
-2.432,2.126,-0.218,1.422,-1.169,0.41,-0.393,1.326,-0.067,0.225
-3.004,1.09,-0.328,1.652,-0.679,0.287,-0.297,-0.695,-0.145,0.71
-3.631,1.195,-0.719,0.13,-0.065,0.348,-0.061,0.555,-0.594,0.806
-4.58,4.116,-0.753,-0.849,0.516,0.498,0.117,0.181,-1.256,-0.119
-2.973,3.557,-0.396,-0.719,-0.669,0.923,0.293,1.009,0.14,-1.098
-4.756,1.197,1.431,1.54,0.262,-0.277,-0.741,0.075,-0.26,0.876
-2.385,1.01,-0.754,0.37,0.785,0.471,0.415,0.318,-0.797,-0.679
-2.75,1.475,-0.848,0.364,-0.275,0.02,-0.003,-0.782,-0.291,0.167
-3.894,0.117,-0.407,1.973,0.043,1.891,0.411,-0.095,-0.436,-1.015
-3.699,-0.251,0.268,1.585,0.85,1.381,-0.867,-0.71,-0.19,0.567
-3.765,1.97,-0.955,0.304,-0.735,0.41,0.38,0.146,-0.536,0.738
-2.671,3.155,-0.514,0.133,-0.964,0.234,-0.071,1.192,0.254,-0.471
-3.406,2.403,1.025,0.108,-1.1,-0.316,0.099,1.541,-0.304,-0.671
-4.089,3.712,0.315,-0.05,-0.929,0.018,-0.35,1.77,0.244,-0.301
-2.314,1.494,0.294,0.245,-0.769,0.05,-0.068,0.819,0.618,-0.572
-2.54,2.144,-1.024,0.933,-1.567,1.024,0.188,-0.047,0.309,-0.633
-3.048,2.817,-0.703,-0.396,-0.639,0.92,0.674,0.686,-0.611,-0.053
-2.937,2.183,-1.291,0.355,-0.372,0.57,0.045,0.452,-0.705,-0.263
-3.999,2.138,0.295,1.086,0.699,-0.127,-0.634,-0.4,-0.505,0.856
-3.379,0.95,-0.06,1.47,0.538,0.051,-0.681,-0.098,-0.405,0.912
-2.601,2.735,-0.322,-0.255,-1.67,0.229,0.202,1.01,-0.871,-0.461
-4.118,2.542,-0.2,1.616,1.106,-0.06,-0.728,-0.544,-0.912,-0.101
-3.285,1.547,-0.897,0.917,0.127,0.402,-0.011,0.502,-0.557
-4.982,1.538,0.96,1.253,-0.64,0.588,-0.484,-0.31,-0.246,1.18
-1.804,0.431,-1.0,-0.427,-0.094,0.848,0.084,0.636,-0.275,-0.214
-3.291,2.324,-0.679,0.285,0.441,0.557,-0.227,0.115,-1.046,0.697
-4.145,2.739,-0.115,0.907,0.669,0.478,-1.183,-0.24,-0.887,-0.365
-5.04,5.074,-1.721,-0.264,0.279,0.176,0.003,-0.609,-0.177,0.422
-3.915,2.158,0.781,0.643,-1.023,0.598,-0.718,0.274,0.376,0.77
-2.55,2.391,-1.137,0.09,-0.948,0.217,0.051,0.723,-0.558,-0.204
-2.952,0.777,-0.74,1.311,0.424,0.853,-0.319,-0.082,-1.456,0.616
-2.676,1.411,-0.098,1.047,-0.04,-0.131,-0.56,-0.03,-0.192,0.705
-2.008,0.785,-1.489,0.654,-0.685,0.313,-0.085,0.856,-0.516,-0.053
-4.047,3.899,-0.423,0.147,-1.273,0.203,0.317,0.531,0.584,-0.11
-4.316,1.147,0.088,0.593,-0.314,1.316,-0.255,0.761,0.492,0.133
-4.947,4.637,-0.444,-0.953,-0.119,-0.249,0.594,0.27,-0.783,0.265
-3.989,3.049,0.304,0.209,-1.26,-0.205,-0.735,0.862,0.551,1.114
-2.351,1.53,0.086,-0.075,-0.426,0.125,-0.197,0.033,0.848,-0.038
-2.162,1.533,-0.267,-0.287,-0.026,0.122,0.168,-0.024,-0.268,-0.27
-1.393,-0.305,-2.29,1.1,-0.254,2.327,0.363,0.795,-1.521,-0.756
-2.976,1.033,-0.222,-0.099,0.081,0.052,0.479,0.517,-1.105
-5.158,2.488,1.064,-0.343,0.352,0.18,-0.05,0.817,-1.308,-0.249
-3.828,3.188,-0.388,0.055,-0.185,-0.029,0.503,0.273,0.326,0.1
-2.883,3.576,-1.198,-0.562,-0.162,0.974,0.764,-0.03,-1.023,0.346
-3.706,3.627,-0.889,-0.789,-0.093,1.223,0.814,0.563,0.062,-0.449
-2.608,0.839,0.203,0.305,-0.851,0.78,-0.143,0.607,0.344
-3.846,1.426,-0.607,1.434,-0.072,1.13,-0.535,1.159,-0.123,-0.385
-2.656,1.263,-0.527,0.464,-0.612,0.668,-0.16,0.857,-0.416,-0.596
-2.685,1.971,-0.857,0.033,-0.638,0.484,0.143,0.159,-0.218,-0.343
-4.169,1.799,-0.621,0.025,0.706,0.362,-0.343,-0.049,-0.339
-3.823,3.536,-2.07,0.245,-0.442,1.125,0.73,0.538,-0.006,-0.64
-3.446,2.44,-0.37,0.926,0.194,0.141,-0.098,-0.557,-0.889
-4.694,3.229,-1.153,0.702,0.452,0.298,0.454,0.001,-0.264,-1.399
-4.052,2.335,-0.415,0.732,0.234,0.426,-0.49,-0.218,-0.618,0.34
-2.875,0.868,-0.728,1.439,0.355,0.846,-0.378,-0.233,-1.072,0.505
-3.038,2.475,0.024,0.508,-0.737,-0.102,-0.358,0.706,0.6,-0.209
-3.618,0.916,-0.4,1.771,0.666,1.535,-0.389,-0.342,-1.279,-0.109
-3.162,-1.137,0.3,1.44,0.688,1.645,-0.447,-0.518,-0.52,0.641
-3.366,-0.826,-0.405,1.643,0.603,1.226,0.524,0.293,-0.858,-0.668
-2.918,2.897,-1.069,-0.077,-0.261,0.55,0.317,-0.322,-0.776,0.79
-3.941,2.305,0.124,1.771,-1.815,0.593,-0.435,0.992,0.575,-0.301
-4.756,0.965,0.959,2.287,-0.527,0.454,-0.41,-0.362,-0.862,1.088
-3.059,2.895,-0.847,-0.364,-0.484,1.025,0.502,0.506,-0.733,0.078
-2.483,0.81,0.185,0.284,-0.917,0.73,-0.111,0.613,0.373
-1.925,1.517,-0.999,0.634,-1.27,0.207,0.385,0.004,-0.141,-0.624
-4.243,3.354,-0.415,0.898,-1.027,-0.281,0.576,0.48,0.564,-0.085
-2.923,0.919,-0.231,-0.307,0.075,0.265,0.403,0.691,-1.012
-3.246,2.796,-0.867,-0.205,-0.316,0.808,0.824,0.062,-0.118,-0.749
-3.743,3.629,-0.874,-0.79,-0.312,1.759,0.679,0.565,-0.521,-0.485
-3.356,3.236,-0.653,-0.9,-0.661,1.43,0.901,0.395,-0.139,-0.726
-3.266,0.577,-0.261,1.481,0.874,0.301,-0.496,-0.012,-0.623,0.879
-1.89,0.207,-1.161,0.027,-0.047,1.581,0.277,1.129,0.366,-0.25
-4.107,2.17,0.206,-0.811,0.334,0.633,0.402,1.097,-1.327,-0.04
-5.011,4.976,-0.868,-1.215,0.17,-0.018,0.543,0.154,-0.841,0.707
-3.468,1.81,-0.39,1.55,-0.084,-0.008,-0.482,-0.231,-0.724,0.967
-4.471,4.096,-0.809,-0.881,0.646,0.539,0.04,0.142,-1.555,-0.023
-2.887,2.131,-0.83,0.682,-1.557,0.818,0.448,-0.382,0.207,-0.402
-4.151,2.069,-0.605,0.111,0.41,0.354,-0.284,-0.381,-0.507
-3.155,0.613,-0.285,1.287,0.882,0.337,-0.624,0.067,-0.516,0.891
-4.323,2.853,0.385,0.209,-1.096,0.431,0.119,0.268,0.131,0.654
-2.852,1.914,-0.755,0.825,-1.588,0.855,0.217,-0.246,0.238,-0.365
-3.533,2.319,1.085,0.247,-1.053,-0.429,-0.026,1.305,-0.243,-0.671
-2.889,1.418,0.409,0.61,-1.018,0.992,0.005,0.518,-0.027,-0.326
-1.611,0.831,-0.056,-0.048,-0.044,-0.423,0.289,-0.092,-0.633,0.221
-3.086,1.01,-0.627,1.508,0.338,0.747,-0.479,-0.323,-1.087,0.645
-1.614,0.287,-1.195,-0.252,-0.257,1.251,0.281,0.898,0.188,-0.423
-1.914,1.473,-1.342,-0.013,-0.213,0.253,0.005,0.229,-0.009,-0.445
-3.407,1.821,-0.675,0.765,0.256,0.469,-0.09,0.322,-0.387
-1.123,0.415,-1.954,0.563,-0.465,1.983,0.027,1.614,-0.568,0.007
-3.44,3.203,-0.698,-0.86,-0.542,1.503,0.922,0.467,-0.183,-0.919
-0.961,0.514,-1.951,0.364,-0.68,1.895,0.047,1.539,-0.63,0.094
-2.938,2.782,-1.111,-0.076,0.0,0.582,0.252,-0.4,-0.773,0.838
-2.986,2.072,-0.311,-0.083,-0.878,0.449,0.916,0.082,-0.905,-0.109
-4.188,2.637,0.502,0.552,0.735,0.395,-0.026,0.803,-0.874,-0.913
-4.316,1.272,-0.087,1.285,0.126,-0.128,-0.286,-0.463,-0.294,0.691
-3.318,3.395,-1.706,0.753,-0.214,1.431,-0.0,-0.192,-1.33,0.03
-3.857,2.133,-0.58,0.996,0.502,0.65,-0.283,-0.468,-0.983,0.613
-2.859,1.627,-1.14,0.769,-0.948,1.39,-0.608,0.956,-0.204
-5.02,2.551,0.562,-0.136,0.531,-0.064,0.373,0.631,-1.407,-0.267
-3.661,0.3,0.53,1.816,0.333,0.444,-0.858,-0.732,-0.809,0.995
-2.346,1.604,-0.283,0.393,-0.416,0.268,-0.463,0.387,0.253,-0.504
-3.339,1.004,-0.747,1.505,-0.068,1.007,-0.017,0.377,-0.775,-0.899
-3.96,3.373,-1.235,0.152,0.031,0.664,0.558,0.841,-0.133,-0.317
-3.485,-0.86,0.582,1.501,0.578,1.48,-0.663,-0.602,-0.318,0.575
-4.067,3.908,-0.065,-0.378,-1.163,0.065,0.508,1.003,0.03,-0.187
-4.754,1.329,1.09,1.765,0.217,-0.198,-0.782,-0.154,0.023,0.85
-3.902,3.586,0.334,-0.669,-1.087,0.255,0.461,0.812,-0.185,0.535
-2.724,2.067,-1.142,0.923,-1.157,1.17,-0.276,0.172,-0.008,-0.649
-3.482,2.524,-0.433,1.048,-1.995,0.902,0.322,0.45,0.377,-0.366
-3.005,1.472,-0.716,0.535,-0.392,0.054,-0.054,-0.686,-0.29,0.153
-2.554,1.532,0.812,0.367,-1.208,-0.352,-0.252,0.894,0.05,0.084
-3.896,2.768,-0.816,-0.014,-0.125,0.168,0.307,1.203,0.246,-0.118
-3.99,2.008,0.503,0.845,0.774,-0.114,-0.641,-0.282,-0.734,0.877
-3.097,1.385,-0.173,1.392,-0.613,-0.143,-0.014,-0.565,-0.065,1.129
-2.289,1.106,-0.816,0.228,0.867,0.616,0.338,0.298,-0.843,-0.832
-2.488,2.822,-0.239,-0.33,-1.355,0.284,0.101,0.934,-0.966,-0.31
-4.115,1.856,-0.738,0.132,0.658,0.329,-0.252,-0.123,-0.53
-3.183,0.154,-0.413,0.923,1.091,0.582,-0.447,-0.085,-0.904,0.693
-3.047,1.267,-0.799,0.507,0.524,0.507,0.044,0.302,-0.731,-0.431
-2.871,3.13,-1.3,0.008,-0.288,0.483,0.258,-0.342,-0.614,0.83
-2.299,1.848,-1.695,1.065,-0.861,1.047,-0.607,0.313,-0.253,-0.759
-3.082,1.633,-0.118,-0.147,-0.484,1.176,-0.086,-0.072,0.086
-3.693,-0.568,0.727,1.236,0.612,1.502,-0.804,-0.763,-0.346,0.788
-3.327,0.496,-0.694,1.365,-0.265,1.933,-0.363,0.51,-0.621,-0.488
-1.976,0.389,-0.947,-0.25,-0.065,0.949,0.127,0.478,-0.323,-0.345
-2.702,3.596,-0.57,-1.041,-0.709,1.009,0.403,0.426,-1.013,-0.009
-4.238,2.437,0.036,1.158,-2.127,0.554,0.12,0.823,0.565,-0.293
-3.459,2.086,-0.595,0.937,-1.841,0.6,0.457,0.4,0.473,-0.211
-2.452,0.279,-0.805,1.141,0.239,0.176,-0.104,-0.752,-0.334,0.731
-1.215,-0.288,-2.423,0.834,-0.379,2.266,0.503,1.337,-1.36,-0.682
-2.634,2.076,-1.32,0.833,-0.547,0.287,-0.173,-0.203,-0.001,0.802
-2.677,0.486,-0.061,0.517,0.222,1.102,-0.425,-0.096,-0.373,-0.484
-4.689,1.015,1.312,1.802,0.313,-0.405,-0.663,0.106,-0.325,0.838
-2.904,0.458,-0.656,0.832,0.61,0.805,0.568,0.041,-0.114,-0.615
-4.497,4.5,-1.446,-1.127,0.443,0.986,0.136,0.597,-1.087,-0.073
-4.469,4.348,-1.74,-0.886,0.447,0.883,0.374,0.577,-0.908,-0.089
-1.793,0.925,-0.739,-0.396,-0.211,0.329,-0.403,0.604,0.197,-0.251
-4.125,2.3,-0.167,-0.27,0.103,0.32,-0.467,-0.254,-0.415
-4.394,1.162,0.157,0.608,-0.409,1.352,-0.243,0.758,0.447,0.096
-2.7,2.83,-0.389,0.032,-0.958,0.44,-0.168,0.519,0.169,-0.525
-2.594,0.621,-0.292,0.521,0.26,1.204,-0.337,0.261,-0.332,-0.51
-2.612,1.403,-0.87,0.47,-0.448,0.172,-0.06,-0.656,-0.334,0.087
-3.325,2.141,-0.528,0.439,0.099,0.321,0.217,0.135,-1.388
-3.816,3.426,0.224,-0.384,-1.733,0.434,-0.322,1.333,0.653,0.577
-3.741,2.7,-1.593,0.782,-0.298,1.378,0.184,1.458,-0.134,-1.297
-4.057,1.925,0.521,1.331,0.273,-0.167,-0.365,-0.665,-0.512,0.716
-3.673,1.811,-1.405,1.621,0.044,1.572,-0.453,0.745,-0.066,-0.733
-4.683,0.773,0.888,2.302,-0.562,0.395,-0.401,-0.289,-0.839,1.165
-2.596,1.867,-0.208,0.208,-0.574,0.146,-0.214,0.116,0.395,-0.541
-4.228,3.111,-0.38,1.16,-1.188,-0.362,0.516,0.507,0.669,-0.074
-3.966,2.003,0.391,1.034,0.659,-0.191,-0.448,-0.397,-0.769,0.969
-2.493,1.382,-0.929,0.465,-0.369,0.002,0.187,-0.696,-0.31,0.348
-4.373,4.643,-0.792,-1.332,-0.202,0.597,0.192,1.133,-1.131,-0.28
-4.136,3.582,-0.407,-0.038,-0.687,1.031,0.491,0.157,0.305,0.028
-1.512,1.492,-1.053,1.262,-0.809,0.941,-0.122,0.807,-0.206,0.145
-2.852,-0.805,-0.313,1.565,0.688,1.467,-0.664,-0.916,-0.279,0.489
-4.426,1.167,0.008,1.315,0.189,-0.297,-0.124,-0.244,-0.423,0.684
-4.102,0.209,0.414,0.423,0.985,1.434,0.663,0.036,-0.784,-0.668
-4.058,1.072,0.157,1.136,0.385,-0.687,-0.583,-0.185,-0.3,1.177
-3.951,2.25,0.127,1.772,-1.906,0.567,-0.432,1.045,0.598,-0.293
-2.46,-0.325,-1.404,0.928,0.122,2.049,0.274,0.532,-1.113,-0.769
-2.733,1.088,0.761,1.694,-0.833,0.292,-1.069,0.266,0.369,1.034
-4.687,1.152,1.089,1.915,0.201,-0.296,-0.692,-0.105,-0.143,0.884
-2.665,0.772,-1.009,1.307,0.287,0.855,-0.466,-0.19,-0.721,0.407
-2.733,2.026,-0.71,0.377,-0.774,0.284,-0.469,0.693,0.205,-0.74
-4.247,-0.034,0.248,1.372,1.831,1.167,0.087,-0.518,-0.316,0.347
-2.818,3.685,-1.413,-0.558,0.025,0.871,0.688,-0.144,-0.93,0.282
-2.207,1.09,-0.627,0.024,0.912,0.662,0.241,0.348,-0.702,-0.912
-3.339,3.011,-1.264,-0.343,-0.119,0.498,0.589,0.078,0.221,-0.822
-2.765,2.817,-2.02,0.213,-0.772,0.852,0.252,-0.193,-0.202,-0.093
-3.604,0.235,-0.836,1.786,-0.153,1.642,-0.096,0.488,-0.524,-1.003
-3.947,2.102,0.305,0.462,-0.765,1.037,-0.618,0.741,0.345,0.269
-1.53,0.029,-0.925,0.054,-0.565,1.593,0.123,1.117,0.338,0.026
-3.074,3.062,-1.47,-0.379,0.233,0.789,-0.099,-0.135,-0.395,0.572
-3.029,1.747,-0.899,0.674,-1.046,0.558,0.204,-0.155,-0.237,0.655
-1.45,0.199,-1.127,-0.281,-0.372,1.287,0.369,0.855,0.303,-0.385
-2.538,2.351,-1.029,0.146,-0.922,0.201,-0.058,0.835,-0.712,-0.074
-3.371,2.007,-0.919,0.843,0.221,0.541,-0.317,-0.37,-0.5,0.652
-1.953,-0.596,-1.543,0.619,0.056,1.742,0.592,1.289,-0.163,-0.523
-2.081,1.05,-1.778,0.411,-0.518,1.46,-0.576,0.735,-0.866,-0.172
-2.499,0.119,-0.82,0.346,0.347,1.696,0.245,0.689,-0.084,-0.596
-3.396,3.867,-1.029,-0.603,-0.573,0.78,1.209,0.228,-0.673,-0.562
-2.762,1.51,-0.145,1.157,-0.256,0.041,-0.647,-0.324,-0.128,0.806
-3.946,2.545,0.447,-0.001,0.043,0.788,-0.102,0.68,-0.637,-0.545
-4.158,-0.342,0.9,1.09,0.56,0.955,0.395,-0.328,-1.52,-0.498
-1.926,2.172,-0.571,0.257,-0.159,-0.493,0.27,-0.153,-0.673,-0.005
-3.347,-0.159,-0.414,0.922,0.973,0.978,0.929,-1.211,-1.268,0.278
-3.624,0.305,-0.708,1.758,-0.194,1.675,-0.273,0.561,-0.577,-0.843
-1.475,1.557,-1.009,1.202,-0.846,0.883,-0.138,0.822,-0.165,0.198
-2.303,1.954,-1.493,0.305,0.047,0.056,0.026,0.902,-0.522,-0.645
-3.194,1.589,-0.774,0.814,-1.087,0.618,0.218,-0.45,-0.003,0.526
-2.946,1.649,-1.167,0.788,-0.909,1.3,-0.562,0.902,-0.07
-2.512,2.826,-0.171,-0.385,-1.495,0.381,0.067,0.899,-0.902,-0.412
-3.297,2.88,-0.859,-0.301,-1.02,0.798,0.288,0.855,-0.528,-0.662
-1.985,2.161,-0.601,0.424,-0.295,-0.489,0.208,-0.216,-0.562,0.079
-2.561,2.191,-0.955,0.214,-0.841,0.386,-0.083,0.74,-0.612,-0.196
-3.961,4.144,-0.934,-0.089,-0.612,0.787,0.326,0.182,-0.487,-0.719
-3.075,1.824,-0.905,0.727,0.155,0.608,-0.075,-0.377,-0.74,0.852
-2.698,-1.027,-0.94,1.796,0.392,1.33,0.866,0.781,-0.838,-0.663
-3.844,1.056,-0.19,1.685,0.617,1.245,-0.811,-0.506,-1.128,0.076
-3.012,1.628,-0.834,0.975,-0.299,0.926,0.174,0.836,-0.239
-3.137,0.077,-1.157,1.589,0.204,1.898,0.17,0.676,-1.033,-0.635
-2.507,1.528,0.852,0.331,-1.231,-0.259,-0.265,0.856,0.07,0.069
-2.489,1.773,-0.18,-0.152,-0.353,0.133,-0.186,0.207,0.788,-0.285
-2.942,2.091,-0.353,-0.364,-0.61,0.401,0.864,0.191,-0.764,-0.235
-2.569,-0.11,-0.841,0.732,1.112,0.961,-0.075,0.148,-0.893,0.314
-3.046,0.387,-1.165,0.94,-0.386,1.978,-0.186,0.811,-0.394,-0.198
-3.869,1.86,-1.646,1.612,0.044,1.531,-0.493,0.862,-0.106,-1.001
-3.246,0.712,0.39,0.82,-1.352,1.074,0.197,0.857,-0.056,0.485
-3.777,2.064,-0.983,0.846,-0.373,0.96,-0.04,1.331,0.247,-1.09
-3.394,0.557,-0.573,1.704,0.608,1.644,0.109,0.2,-1.507,-0.225
-2.131,1.487,-0.302,-0.272,0.012,0.067,0.149,0.022,-0.133,-0.322
-4.468,4.121,-0.42,-1.197,0.338,0.6,-0.11,0.314,-1.248,-0.012
-1.507,-0.457,-1.728,0.256,-0.081,1.571,0.556,1.291,0.121,-0.456
-3.303,0.702,-0.209,1.627,0.818,0.287,-0.541,-0.198,-0.717,0.768
